-931.2,-1238.6,-670.51,-2223.4,-684.95,-1680.9,-2943.1,-39.88,-375.86,-1910.6,-1809.9,-2580.1,-515.57,0.037124,-21.987,1302,-0.0013458,-0.023771,180.66
-2236.8,-2797.6,-1410.2,-5290.7,-1535.4,-2942.1,-6748.6,-95.84,-814.58,-4140.7,-4182.6,-6011.1,-1071.6,0.052977,-56.911,3411.6,-0.0019953,-0.037501,405.8
-3049.9,-4161.9,-1714.4,-7528.8,-2139.3,-4584,-9567.6,-130.8,-1157.7,-5638.5,-5907.4,-8375.8,-1483.2,0.010807,-77.715,4783.5,-0.00016636,-0.008873,700.9
-3662.2,-4270.8,-1562.9,-8167.2,-2290.4,-6187,-11252,-191.48,-1230.9,-5987.3,-7472.1,-10864,-1636.6,-0.10091,-106.39,6796,0.0035075,0.070145,1078.6
-2857.2,-3439.6,-916.73,-6574.5,-1981.3,-5027.6,-8909.1,-160.75,-1228.2,-5265.1,-5627.2,-7806.7,-1482.1,-0.22034,-65.454,4562.6,0.0067496,0.15775,920.72
-2434.3,-2850.3,-400.17,-5659.5,-1663.5,-3518.2,-7679.9,-159.72,-990,-4276.9,-4889.9,-6853.2,-1182.4,-0.30701,-57.647,4512.3,0.0067159,0.26918,651.5
-1888.9,-2646.6,-217.59,-5043.6,-1411.1,-3464.9,-6660.5,-139.65,-880.71,-3526.7,-4175,-5825.6,-983.23,-0.29415,-42.662,3992.3,-0.00090126,0.31706,270.35
-1947.6,-2355.5,-398.51,-4632.4,-1332.1,-3840.3,-6526.5,-161.87,-861.11,-3275.3,-4455.9,-6456.5,-922.31,-0.1785,-44.237,4906.7,-0.012564,0.25602,-463.58
-1856.9,-2281.1,-704.87,-4349.8,-1348.9,-3388.4,-5914.7,-163.06,-951.25,-3461.6,-3856.7,-5165.3,-1001.6,0.039683,-29.007,3482.5,-0.019978,0.13302,-1066.4
-2173.7,-2507,-852.14,-4855.6,-1437.4,-3481.6,-6587.6,-192.17,-976.16,-3771.6,-4307,-5837.7,-1027.5,0.23204,-39.566,4349,-0.015917,0.023177,-1126.3
-2378.3,-2979.2,-587.79,-5381.5,-1494.6,-3840.4,-7292.5,-231.83,-947.66,-3971.5,-4650.4,-6283.7,-1060.9,0.34953,-51.922,4869.2,0.0012049,-0.058629,-792.54
-2600.1,-2755.8,153.8,-5510.1,-1474.1,-4425.6,-8156.2,-248.94,-931.92,-3965.3,-5363.9,-7605.2,-1088.9,0.37875,-84.505,6589.3,0.03469,-0.097565,315.21
-2201.9,-2302.4,1147.3,-4548.1,-1259.1,-3596.3,-6909.6,-190.32,-827.23,-3718.2,-4196.6,-5554.3,-1020.8,0.24086,-64.333,4339.1,0.059672,-0.073828,1408.5
-2156.3,-2033.7,1956.4,-4264.2,-1177.5,-3638.4,-6692.8,-106.06,-657.29,-3450.9,-4045.1,-5449.4,-894.31,0.085208,-83.372,5060.9,0.053656,-0.032234,2323.7
-2079.6,-2025.4,2345.3,-3967.8,-1135.3,-3615.6,-6481,47.141,-574.74,-3226,-3869.9,-5016.1,-838.85,-0.083179,-83.636,5017.3,-0.0052279,0.022341,2675.8
-2252.1,-1684.5,2124.9,-3594.9,-1151,-3150.7,-6628.7,253.23,-554.74,-3099.9,-4277.4,-5657.2,-821.07,-0.24289,-105.66,6765.7,-0.1081,0.083721,2203.9
-2051.4,-1472.5,1404.7,-3032.4,-1102.4,-2549.5,-5420.6,393.95,-514.78,-3044,-3418,-4214.6,-805.96,-0.29776,-63.782,4766.3,-0.21244,0.085625,671.23
-2155.1,-1447.8,714.6,-2961.9,-1172.3,-2967.6,-5428.7,505.98,-456.38,-3027.9,-3502.1,-4354.4,-761.42,-0.30889,-67.489,5811.7,-0.27336,0.051056,-578.05
-2076.2,-1725.7,242.65,-3097,-1239.7,-2833.4,-5559.9,511.38,-422.97,-2995.9,-3446,-4246,-733.24,-0.24761,-63.746,6012.2,-0.28073,-0.017121,-1542.2
-2219.3,-1621,212.07,-3126.7,-1258.5,-2948.5,-6075.8,500.68,-368.87,-2941.2,-3790.9,-4944,-708.38,-0.14574,-83.983,7862.7,-0.23347,-0.11956,-1857
-1810.2,-1455.4,657.5,-2812.6,-1134.3,-2402.9,-5362.5,317.1,-291.34,-2824.7,-2939.1,-3720.5,-638.86,-0.012708,-58.059,5207.1,-0.12274,-0.20445,-1190.4
-1680.2,-1433,1547.6,-2944,-1057.2,-2547.3,-5516.8,153.51,-236.11,-2702.9,-2910.5,-3823.8,-544.29,0.054212,-73.544,6153.6,-0.020972,-0.28024,-610.65
-1433.9,-1453.8,2573.7,-3067.3,-998.76,-2542.8,-5686.9,-14.164,-200.99,-2581.5,-2805.7,-3709.9,-504.45,0.034875,-73.75,6154.9,0.053834,-0.28477,122.68
-1383.7,-1189.8,3899.2,-3167.1,-934.76,-2779,-6157.8,-141.44,-187.57,-2466.9,-3130.7,-4487.8,-484.4,-0.076379,-91.647,8225.4,0.089883,-0.23055,839.37
-1081.5,-890.09,5121.6,-2902,-871.32,-2073.1,-5248.4,-178.09,-177.91,-2341,-2520.2,-3448.7,-467.22,-0.21344,-50.049,5509,0.077059,-0.10917,1210.3
-978.96,-701.48,6462.2,-2859.6,-831.03,-2124.9,-5343.8,-173.83,-146.61,-2225.6,-2553.9,-3577.5,-431.1,-0.31412,-45.032,6744.7,0.030909,-0.0039505,1535.6
-827.5,-697.61,7239.6,-2819.8,-811.92,-2004.6,-5488.7,-130.42,-84.523,-2106.8,-2500.8,-3467.9,-411.1,-0.2994,-26.853,6772.8,-0.027963,0.058322,1852.2
-785.01,-708.82,7751.7,-2498.6,-774.73,-1868.5,-5960.2,-58.655,11.042,-1987.6,-2718.1,-4089.8,-368.58,-0.17304,-12.067,8915.5,-0.080005,0.054803,2087
-627.98,-820.06,7406.4,-1976.7,-707.53,-1378.2,-5248.6,22.792,126.08,-1847.1,-2043.6,-2921.9,-319.36,0.062211,4.587,5724.1,-0.086768,-0.0035443,1822.2
-651.67,-1015.8,7242.4,-1674.4,-669.21,-1350.9,-5277.9,76.131,222.71,-1718.4,-1956.8,-2828.5,-268.18,0.2537,11.962,6826.9,-0.053772,-0.039422,1727
-722.98,-1298.8,6810.5,-1487.6,-645.3,-991.37,-5179,97.248,273.35,-1599,-1835.9,-2561.3,-260.46,0.34716,7.4999,6789.3,0.019,-0.020205,1581.9
-971.37,-1380.4,6763.6,-1286.3,-605.96,-945.49,-5239.5,89.829,284.85,-1486.5,-1992.7,-2808.3,-244.01,0.33693,-8.0488,9341.8,0.12154,0.063171,1398
-1016.2,-1472.5,6282.6,-1059.2,-557.41,-712.31,-4171.2,35.845,246.71,-1363.4,-1501.9,-1889,-243.26,0.17171,-19.333,6193.8,0.20447,0.1684,1141.5
-1174.9,-1650.7,6242.1,-1135.3,-550.09,-616.38,-3908.7,-15.157,163.93,-1244.3,-1459.6,-1784.8,-221.56,0.02538,-31.383,7825.1,0.28987,0.27361,1188.4
-1140.3,-1693.1,6028.2,-1204.3,-542.89,-380.46,-3617,-58.31,68.084,-1115.4,-1319.2,-1564.3,-200.17,-0.078963,-20.205,7927.6,0.27734,0.30673,1475.7
-1130.6,-1509.7,5993.1,-1260.2,-532.61,-102.85,-3644.2,-87.377,-19.722,-979.91,-1289.3,-1677.9,-153.01,-0.11813,13.921,10687,0.22832,0.25127,2222.3
-743.33,-1359.7,5271,-1171.2,-505.4,148.23,-2955,-83.796,-88.066,-829.67,-809.35,-1122.8,-90.79,-0.070285,45.574,6763.7,0.10462,0.13046,2454.7
-404.59,-1212.2,4445.1,-1159.5,-490.68,309.64,-2780.3,-81.639,-110.17,-685.1,-626.43,-1037.7,-35.766,-0.013712,92.267,7585.6,0.010948,0.019874,2716.8
15.029,-1122.4,3686.9,-1071.2,-454.38,323.11,-2484.5,-74.941,-82.523,-545.9,-458.87,-896.47,-5.4366,0.032076,109.36,7779.6,-0.049726,-0.058706,2788.9
471.89,-890.69,2735,-824.07,-374.53,186.02,-2167.2,-77.624,-19.241,-409.33,-389.35,-892.06,5.9928,0.05192,144.79,11840,-0.065839,-0.091631,2207.6
761.45,-642.17,1449,-451.23,-252.96,-5.4625,-1249.3,-58.999,50.813,-264.18,-222.98,-476.48,1.1449,0.031754,73.1,6975.9,-0.037741,-0.055512,1193.4
1023.1,-297.69,356.21,-146.87,-110.5,-119.44,-515.99,-35.904,66.681,-104.23,-122.6,-238.16,-5.7279,0.006656,65.472,8443.5,-0.0076975,-0.012198,577.59
1127.1,186.22,-553.24,161.17,73.986,-59.706,351.5,9.1957,6.0011,79.222,41.582,112.33,-5.4434,-0.014431,53.05,9185.9,0.017845,0.027225,489.58
1245.3,753.64,-1252,436.94,289.48,184.61,1413.8,85.707,-122.5,288.19,303.99,601.31,10.026,-0.023979,77.379,11876,0.027593,0.040485,949.4
1063.5,1267.7,-1541.6,587.74,492.56,540.13,2106.6,160.25,-286.41,508.42,487.01,902.72,43.079,-0.015509,63.363,7116.1,0.017024,0.025888,1509.1
1111.2,1751.5,-1540.9,766.68,678.44,957.28,2955.7,263.34,-389.45,735.1,768.93,1491.7,87.879,-0.003836,97.271,8966.5,0.0044234,0.0055794,2269.3
1330.2,2265.7,-1317.3,888.32,866.43,1269.2,3763.4,375.79,-409.96,951.62,1015.3,1993.7,154.91,0.006654,105.59,9125.6,-0.0068511,-0.01139,2613.3
1805.2,2339,-854.09,976.25,989.57,1432.4,4792.4,518.62,-315.18,1160.9,1376.8,2924.8,232.13,0.012691,143.77,13154,-0.014596,-0.020077,2572.4
2106.5,2101,-166.98,916.49,1020.4,1358.6,4524.1,562.66,-105.09,1341.5,1231.9,2640.1,311.18,0.010167,78.968,7671.6,-0.011527,-0.015984,1533.3
2767.7,1774,562,936.42,1081.4,1464.3,5003.6,691.8,174.81,1524.5,1423.3,3392.2,378.74,0.0049499,68.075,9820.9,-0.0056315,-0.0075303,478.13
3566.3,1605.9,1332.9,1005.7,1169.7,1402.8,5557,790.63,486.77,1708.3,1552.9,3850.4,487.69,-0.0027688,33.948,10100,0.0028922,0.004804,-831.47
4599.5,1137.1,2218.1,1027.4,1210.5,1341.3,6316.4,1017.9,851.5,1905.7,1880,5129.3,592.38,-0.012348,-0.99113,14634,0.014266,0.01871,-2315.9
4767.8,740.79,2789.1,934.75,1173.6,1155.9,5890.9,985.03,1153.7,2077.9,1618.8,4333.1,646.81,-0.020037,-33.225,8377.3,0.022529,0.030662,-3333.3
5664.2,370.85,3645.3,1002.8,1227.4,1140.2,6323.2,1152.8,1536.4,2278.9,1837.1,5343.1,735.95,-0.029709,-79.277,10953,0.034701,0.048192,-4977.9
6579.5,-2.8321,4528.3,1055.1,1322.9,1166,6854.5,1300.1,1866,2486.9,1969.4,5819.9,866.03,-0.039461,-114.03,11244,0.04819,0.064376,-6707.9
7855.2,-385.68,5531.2,1082.5,1357.8,1093.1,7757.7,1555.1,2272.1,2696,2362,7501.9,1022.4,-0.052878,-192.5,16126,0.06521,0.089382,-8680
